"","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"ENSG00000163792",4.1803920300856,-2.83314286399997,0.00643922327762051,0.0230116526458589,-2.37355986166006,"TCF23"
"ENSG00000109079",5.97161144751563,-2.8328111161005,0.00644504081165205,0.0230292744380035,-4.49797752033062,"TNFAIP1"
"ENSG00000179362",5.06302563233513,-2.83275760212436,0.00644597968809584,0.0230310452317813,-2.9744515466445,"HMGN2P46"
"ENSG00000234091",2.52805382928851,-2.8327051340117,0.00644690033811057,0.0230327506647089,-2.39817984859684,"AL157392.2"
"ENSG00000114812",5.5485679680976,2.83266613937345,0.00644758464984109,0.0230336115586773,-4.06627185621455,"VIPR1"
"ENSG00000229930",2.7564087614096,2.83245310498658,0.00645132434745508,0.0230453867675798,-2.35511942563248,"AC138393.2"
"ENSG00000237174",1.75676822618054,-2.83232417001054,0.0064535887014763,0.0230518905050877,-2.69123131921228,"AL445465.1"
"ENSG00000073737",5.54785840824859,-2.83203993136429,0.00645858309101996,0.0230681442259625,-2.7628891052364,"DHRS9"
"ENSG00000111275",6.06960499657932,-2.8317468254035,0.00646373703023101,0.0230849655371294,-4.59572819004359,"ALDH2"
"ENSG00000093167",5.8746876181911,-2.83162695494582,0.00646584591260286,0.0230909099906083,-4.30475997538242,"LRRFIP2"
"ENSG00000250662",2.30370581749479,2.83106152318606,0.00647580213740132,0.0231248762283695,-2.34608813022688,"HNRNPKP5"
"ENSG00000156284",3.25571953234751,-2.83095742502085,0.00647763666040823,0.0231298374608144,-2.34523600961966,"CLDN8"
"ENSG00000220008",4.40196907571455,2.83093018590721,0.00647811677485774,0.0231299621277547,-2.90568370846129,"LINGO3"
"ENSG00000124343",4.5890665459386,2.83087457609509,0.00647909705109057,0.023131872470613,-3.03505617633233,"XG"
"ENSG00000255723",2.42884089766267,-2.8308067690902,0.00648029252196127,0.0231345507926871,-2.42144186420709,"AC108516.2"
"ENSG00000258312",1.91657455110744,2.8306971340484,0.0064822258729908,0.0231398627872313,-2.33855505700046,"AC016152.1"
"ENSG00000278619",5.5541529854426,2.8306468653333,0.00648311251115786,0.0231403299533492,-3.95702417125874,"MRM1"
"ENSG00000269980",3.25803382299566,2.83063921019658,0.00648324754207473,0.0231403299533492,-2.42153690117059,"AC068768.1"
"ENSG00000279288",2.85802154036662,-2.83043741971723,0.00648680791344297,0.0231514472992386,-2.35056063018066,"AC073346.2"
"ENSG00000228649",4.78359391463478,-2.83025673307865,0.00648999746401563,0.0231608795729415,-2.77459607825317,"SNHG26"
"ENSG00000091039",5.91127937015489,-2.83023720117301,0.00649034233557485,0.0231608795729415,-4.33110025554245,"OSBPL8"
"ENSG00000213585",6.1473594201276,-2.82999038625444,0.00649470176436013,0.0231748444687889,-4.84602576661983,"VDAC1"
"ENSG00000125877",5.88057432805653,-2.82972048628728,0.0064994720358701,0.0231902733432865,-4.25971966393453,"ITPA"
"ENSG00000257759",2.2289962903995,2.8296879977115,0.00650004646440285,0.0231907302576285,-2.34081401118974,"AL357153.2"
"ENSG00000250678",1.93595517902129,2.82957389305876,0.00650206431360179,0.023196336561757,-2.33987289951562,"AC008629.2"
"ENSG00000222489",3.0095051029784,2.82939005787026,0.00650531650901496,0.0232063453659272,-2.39796524676076,"SNORA79B"
"ENSG00000035720",4.6704290392512,-2.82935735273985,0.00650589524710454,0.0232068164550683,-2.54717879832543,"STAP1"
"ENSG00000242960",4.7245845455572,-2.82920082142908,0.00650866582710897,0.0232137964624248,-2.7289670612431,"FTH1P23"
"ENSG00000268416",3.99770335697941,-2.82919631082965,0.00650874568018135,0.0232137964624248,-2.34008190260612,"AC010329.1"
"ENSG00000226969",2.03830496512647,2.82912535387272,0.00651000198071098,0.0232166833405998,-2.34574539868719,"AL391845.1"
"ENSG00000124092",2.60880900130048,2.82889656890356,0.006514054169312,0.0232295401408769,-2.36109075192263,"CTCFL"
"ENSG00000261618",4.51979956407629,-2.82852766815761,0.00652059296693316,0.023251261976942,-2.49563420233463,"LINC02605"
"ENSG00000158186",5.72687376510027,-2.82845758352166,0.00652183590856423,0.0232540980573431,-3.95306445994603,"MRAS"
"ENSG00000155962",5.57054934824895,-2.82841273532628,0.00652263140017475,0.0232553384411665,-3.67825278593645,"CLIC2"
"ENSG00000169860",5.47828536176702,-2.82830379346145,0.00652456412203794,0.0232606329785466,-3.52244416213182,"P2RY1"
"ENSG00000218305",1.77503972369831,-2.82821253124019,0.0065261835992305,0.0232648101217525,-2.69522107842029,"CDC14C"
"ENSG00000174567",5.46842994235432,2.8281536712596,0.00652722828536782,0.0232654837089732,-3.85195495908712,"GOLT1A"
"ENSG00000237265",2.23813203915838,-2.82814685726115,0.00652734923473013,0.0232654837089732,-2.47035057752623,"BX276092.7"
"ENSG00000198216",4.70725382606155,-2.82812619642019,0.00652771598001505,0.0232654837089732,-2.61882299212917,"CACNA1E"
"ENSG00000225950",4.55599376512625,-2.82807980892611,0.00652853946188383,0.0232659262755357,-2.35433280272377,"NTF4"
"ENSG00000278739",2.3086015645327,2.82806875044811,0.00652873578879462,0.0232659262755357,-2.3509903778049,"MIR6859-4"
"ENSG00000113088",5.15198338537067,-2.82796954592373,0.00653049726231468,0.0232706073227913,-3.02243878670337,"GZMK"
"ENSG00000250155",3.96618052308034,-2.8278230317521,0.00653309956821169,0.023278283723124,-2.35368511340936,"AC008957.1"
"ENSG00000197046",5.0833222738887,-2.82771228798707,0.00653506717520739,0.0232836977109261,-2.92844875779268,"SIGLEC15"
"ENSG00000169154",1.76590397493942,-2.8275946781092,0.00653715737336614,0.0232892614586984,-2.69973910232068,"GOT1L1"
"ENSG00000108960",5.7160096649663,-2.82757397980429,0.00653752529379178,0.0232892614586984,-3.92673268416284,"MMD"
"ENSG00000259932",3.65927621203263,2.82740343767566,0.00654055747488579,0.0232984657559285,-2.51151906374304,"AC051619.7"
"ENSG00000244131",1.76590397493942,-2.82730216592751,0.00654235866705214,0.0233032841209397,-2.70045068117359,"RPSAP51"
"ENSG00000275854",4.90046014512563,2.8271007769895,0.00654594187875749,0.0233144487810356,-3.19778938488058,"AC084824.4"
"ENSG00000160216",5.94586632346013,-2.82702571602016,0.00654727786451284,0.0233176085942487,-4.44118024644746,"AGPAT3"
"ENSG00000239228",1.48748445987696,2.82673041125304,0.00655253634364383,0.0233333427859368,-2.38611557300031,"RN7SL578P"
"ENSG00000131871",5.9545408730724,-2.82672717183329,0.00655259404948258,0.0233333427859368,-4.45236206491247,"SELENOS"
"ENSG00000171016",5.37336101159064,-2.8265616160981,0.00655554382409967,0.023342246853353,-3.40892663269317,"PYGO1"
"ENSG00000264729",1.48244779336342,2.8265135750776,0.00655640002036292,0.0233435972959181,-2.39589049768319,"AC022596.1"
"ENSG00000157077",5.70376121142731,2.82648991604192,0.00655682171419589,0.0233435972959181,-4.19072072192812,"ZFYVE9"
"ENSG00000138050",5.5976153079373,-2.82606202253934,0.00656445272729533,0.0233691638340346,-3.82148957899101,"THUMPD2"
"ENSG00000145217",5.27066616807705,2.82571122231678,0.00657071498633836,0.0233898544981311,-3.61409332816413,"SLC26A1"
"ENSG00000197312",5.84473930840933,-2.82566465944777,0.00657154661141502,0.0233905365445889,-4.2513846447453,"DDI2"
"ENSG00000100403",6.0176344166757,2.82565008020754,0.00657180702046742,0.0233905365445889,-4.77955818626668,"ZC3H7B"
"ENSG00000163285",2.81278382941495,2.82512945232686,0.00658111253670775,0.0234207344199612,-2.39341782078843,"GABRG1"
"ENSG00000172137",5.45059929134143,-2.8251249527821,0.00658119301299253,0.0234207344199612,-2.96834332234243,"CALB2"
"ENSG00000157985",5.83900794827951,2.82464621958306,0.00658976055755887,0.023449617808727,-4.40989979922753,"AGAP1"
"ENSG00000267179",3.8922218798093,2.82457495093198,0.00659103688229143,0.0234525532622813,-2.62014803965957,"AC008770.2"
"ENSG00000165591",5.60833473377815,2.82451382619218,0.00659213172528315,0.0234548426006958,-4.04327952650902,"FAAH2"
"ENSG00000224500",1.48244779336342,2.82416954869253,0.00659830143122362,0.0234735793315388,-2.40127380142635,"AL731575.1"
"ENSG00000172888",5.72508131211392,-2.82399604254746,0.00660141281021774,0.0234830401329718,-4.04916848738007,"ZNF621"
"ENSG00000100299",5.90201659910939,2.82376765836687,0.00660551034952328,0.0234960074420877,-4.55043995481938,"ARSA"
"ENSG00000065675",5.20179784747608,-2.82339165382999,0.00661226152829242,0.0235184114082908,-3.15038798491374,"PRKCQ"
"ENSG00000166800",3.60714681045459,2.82281538056897,0.00662262091317387,0.0235527627070833,-2.51952026444049,"LDHAL6A"
"ENSG00000134253",5.36925548390823,-2.82280397140956,0.00662282616136928,0.0235527627070833,-3.47802604416166,"TRIM45"
"ENSG00000106268",5.63141979416187,-2.82277374247605,0.00662337000145132,0.0235530845349351,-3.83125933186082,"NUDT1"
"ENSG00000256557",1.80489923789924,-2.82265473731023,0.00662551139020351,0.0235590869048411,-2.69884894128631,"AC009509.3"
"ENSG00000125898",5.65120354237448,-2.82246892985187,0.00662885610375103,0.0235693669596414,-3.81571575708227,"FAM110A"
"ENSG00000074966",4.97508751019199,-2.82242387820484,0.00662966731177594,0.0235706381657433,-2.99647212190244,"TXK"
"ENSG00000166333",5.6382170638669,-2.82234285454078,0.00663112646915094,0.023574212712349,-3.89081398002143,"ILK"
"ENSG00000177731",6.09846335215718,-2.82229293303699,0.00663202565457046,0.0235757961585736,-4.76735122792151,"FLII"
"ENSG00000204381",5.59876255848266,-2.82201401329994,0.0066370516258908,0.0235920484518015,-3.77335307534628,"LAYN"
"ENSG00000242600",4.81870355042226,2.82164209907244,0.00664375877733028,0.0236121673876845,-3.18429605396508,"MBL1P"
"ENSG00000160117",4.64965445828018,2.82162457030477,0.0066440750479378,0.0236121673876845,-3.03937933353384,"ANKLE1"
"ENSG00000131016",5.94975337770496,-2.8207638475386,0.00665962214054454,0.0236658008679788,-4.38818419067545,"AKAP12"
"ENSG00000225864",4.30586595579974,-2.8202657424631,0.00666863467292328,0.0236957844308975,-2.40212836127066,"AL645939.1"
"ENSG00000104879",4.04526984318949,-2.82022558332437,0.00666936178832054,0.0236957844308975,-2.40206417458756,"CKM"
"ENSG00000169397",3.47750165981456,-2.82022193359714,0.00666942787336902,0.0236957844308975,-2.35713014219136,"RNASE3"
"ENSG00000259763",2.67572888502364,-2.820127230544,0.00667114285842954,0.0237002568426455,-2.39779479712623,"LINC02157"
"ENSG00000251934",1.75676822618054,-2.82008531954922,0.00667190195794797,0.0237002769757171,-2.72100195700211,"RNU6-1143P"
"ENSG00000231948",3.94587883792839,-2.82005993336063,0.00667236179598396,0.0237002769757171,-2.39346882940737,"HS1BP3-IT1"
"ENSG00000120217",5.3567286958667,-2.8200513621075,0.00667251705978008,0.0237002769757171,-3.44151738386914,"CD274"
"ENSG00000168785",5.71311963487193,-2.81970017821041,0.00667888144362053,0.0237201320677393,-3.90940968719541,"TSPAN5"
"ENSG00000230266",4.47648766933895,-2.8196925288023,0.00667902013355966,0.0237201320677393,-2.37229589781186,"XXYLT1-AS2"
"ENSG00000113327",4.01588553810377,2.81951521680215,0.00668223568866482,0.0237299297996509,-2.92607496616862,"GABRG2"
"ENSG00000214842",4.06865306463893,-2.81933836186921,0.00668544437909269,0.0237397018161015,-2.4119058961797,"RAD51AP2"
"ENSG00000136819",5.91886833922366,2.81921889384144,0.00668761270045476,0.0237457784471997,-4.56366116987942,"C9orf78"
"ENSG00000239951",5.5509530072181,-2.81914689780812,0.00668891972802981,0.0237487962516272,-2.71753675161724,"IGKV3-20"
"ENSG00000228775",4.97902858272801,-2.81887454835416,0.00669386613838055,0.02376473427316,-3.01155191536354,"WEE2-AS1"
"ENSG00000253394",1.92743996415226,2.81868103905485,0.00669738270660836,0.0237755942015122,-2.36405905986952,"LINC00534"
"ENSG00000048828",6.12548829846362,-2.81847046806512,0.00670121126860793,0.0237875601427478,-4.86318123766241,"FAM120A"
"ENSG00000125931",4.64762129999793,2.81825239828753,0.00670517830258302,0.0237986624379106,-3.06796917443735,"CITED1"
"ENSG00000224223",2.09931254678812,2.8182481807273,0.0067052550480451,0.0237986624379106,-2.37279280486676,"VSTM2A-OT1"
"ENSG00000153823",5.52147688753469,-2.81793741157873,0.00671091223773836,0.0238171141744285,-3.61175095366415,"PID1"
"ENSG00000121900",5.94021456923717,-2.81781120644305,0.00671321091320875,0.0238236447940469,-4.35508053629937,"TMEM54"
"ENSG00000270988",3.18433555628939,2.8176736334108,0.00671571746961795,0.0238309121929193,-2.44706237422732,"AC019257.2"
"ENSG00000105641",4.07348264077673,-2.81757394243732,0.00671753436163169,0.0238357314727642,-2.36717171433781,"SLC5A5"
"ENSG00000261373",5.2998750183669,-2.81751971115777,0.0067185229303966,0.0238376111675083,-3.30302372942346,"VPS9D1-AS1"
"ENSG00000242951",4.15027692948106,-2.81747364762196,0.00671936271687334,0.0238389627555612,-2.48312199108319,"AC007182.2"
"ENSG00000262333",4.90973893257304,2.81728400271423,0.00672282116325527,0.0238496040092703,-3.19913222407974,"HNRNPA1P16"
"ENSG00000157445",5.07881301334987,2.81704388246732,0.00672720245804888,0.0238635174454098,-3.54874094834273,"CACNA2D3"
"ENSG00000251573",4.0180607581967,2.81689347268715,0.00672994821593081,0.0238699979253461,-2.8808852393101,"LINC02106"
"ENSG00000249667",1.77597730796651,-2.81686045468283,0.00673055110411476,0.0238705066600572,-2.72248368064079,"LINC01259"
"ENSG00000146066",5.90555689901819,2.81676326115665,0.00673232608683832,0.0238751719805869,-4.58555895216703,"HIGD2A"
"ENSG00000198356",5.93134429266865,2.81631095381148,0.00674059197228592,0.0239028540937917,-4.59900932988615,"GET3"
"ENSG00000259820",5.39117526755557,-2.81622981143276,0.00674207583470041,0.023906484296753,-3.45857518954788,"AC083843.3"
"ENSG00000242992",3.94752798784707,-2.81619300444364,0.00674274902887502,0.0239072396810328,-2.41244762922208,"FTH1P4"
"ENSG00000100744",5.82707721137014,-2.81615418788998,0.0067434590449222,0.0239081255097508,-4.20557322464687,"GSKIP"
"ENSG00000221879",1.74763247742166,-2.81609661000413,0.00674451236251201,0.0239102282689832,-2.73369402652818,"MRPS21P3"
"ENSG00000076944",5.92823210463037,-2.81602973597136,0.00674573593253399,0.0239115789235658,-4.35983587079692,"STXBP2"
"ENSG00000133026",5.94308395704737,2.81602547828862,0.00674581384075728,0.0239115789235658,-4.71077340792424,"MYH10"
"ENSG00000211943",5.23356254735022,-2.81588128854091,0.00674845275409801,0.0239193010224047,-2.54497648178639,"IGHV3-15"
"ENSG00000231105",4.38731144271711,-2.81555568987342,0.00675441526085085,0.0239388014504567,-2.57132803031156,"AL031728.1"
"ENSG00000084731",5.69730558049608,2.8154123673476,0.00675704138789289,0.0239464753251424,-4.23397350930537,"KIF3C"
"ENSG00000108439",5.72381109505047,2.81531774099516,0.00675877576199138,0.0239509880593752,-4.22328020383429,"PNPO"
"ENSG00000204542",3.94339631954395,-2.81523746171713,0.0067602474957518,0.0239534508821003,-2.40207470896433,"C6orf15"
"ENSG00000117411",5.9177783015091,-2.81522877661258,0.00676040673467161,0.0239534508821003,-4.38669863708494,"B4GALT2"
"ENSG00000232878",2.72334288603752,-2.81520438839982,0.00676085390412902,0.0239534508821003,-2.39272972624831,"DPYD-AS1"
"ENSG00000184188",3.65490411985481,-2.81509058309193,0.0067629409395731,0.023959211290459,-2.37542582170016,"AC026410.1"
"ENSG00000277245",4.07777245951273,2.81506427705559,0.00676342344134288,0.023959286886099,-2.66779358936921,"AC084782.3"
"ENSG00000166816",5.49540198412395,-2.81499000274686,0.00676478594227004,0.0239624796376013,-3.54459924315495,"LDHD"
"ENSG00000221340",3.51608443672816,-2.8148948231366,0.00676653230418885,0.0239670315879348,-2.36898930897584,"RNU6ATAC18P"
"ENSG00000122432",4.76097443094851,2.81445114003819,0.00677467852602686,0.0239942496517281,-3.13232407745189,"SPATA1"
"ENSG00000211970",4.30445565549061,-2.81441018456523,0.00677543094332215,0.0239952787477409,-2.37313631244225,"IGHV4-61"
"ENSG00000169218",4.33151603637726,-2.81425054158793,0.00677836457580177,0.0240040319794973,-2.3863512134229,"RSPO1"
"ENSG00000237512",4.89184314433798,-2.81379926723885,0.00678666363139969,0.0240317831451567,-2.62774353980212,"UNC5B-AS1"
"ENSG00000275703",4.35789214286854,2.81373548675205,0.00678783732792815,0.0240343011337272,-2.83572718751617,"U47924.3"
"ENSG00000233098",5.10354369179801,-2.81366833610052,0.00678907324517495,0.0240370390745413,-3.04081207029851,"CCDC144NL-AS1"
"ENSG00000155545",5.72430711424059,2.81285925119445,0.00680398090927142,0.0240865374870733,-4.23680166105949,"MIER3"
"ENSG00000249791",3.11866597942031,2.81277502149095,0.00680553460582802,0.0240903961920821,-2.43338785139221,"AC008494.2"
"ENSG00000259315",4.39526942528737,2.81269997552294,0.00680691917561955,0.0240936557330793,-2.86604887646709,"ACTG1P17"
"ENSG00000114388",5.70524989357246,2.81258716108584,0.00680900104874144,0.0240993828248731,-4.21433184112419,"NPRL2"
"ENSG00000235084",4.4252519129445,2.81233279433319,0.0068136972798134,0.0241143616127674,-2.92364510987497,"CHCHD2P6"
"ENSG00000251661",4.72972235358195,-2.81223887568341,0.00681543200306195,0.0241188579992562,-2.78877544437194,"AC136475.1"
"ENSG00000172167",5.28280591497267,-2.81177972980555,0.00682391852183398,0.0241472458032532,-3.39444367006772,"MTBP"
"ENSG00000197409",4.32935561533935,-2.81161306751011,0.00682700139908667,0.0241565096157562,-2.44854802927586,"HIST1H3D"
"ENSG00000213856",3.53986767684036,-2.81155696286192,0.0068280394980067,0.0241585374611441,-2.37617706153827,"VDAC1P2"
"ENSG00000094963",5.42174366720845,-2.81121965050938,0.0068342838284598,0.0241789841350903,-3.41006255276459,"FMO2"
"ENSG00000133107",5.19710839945995,2.81093050833899,0.00683964062766114,0.024196288245234,-3.60003114190118,"TRPC4"
"ENSG00000145293",5.85319751026307,2.8108589709718,0.00684096656435634,0.0241977386681376,-4.46922317591882,"ENOPH1"
"ENSG00000258399",4.22415965447835,2.81085813127051,0.00684098212953006,0.0241977386681376,-2.81851293946414,"AL117190.1"
"ENSG00000250241",2.97250061302665,2.81052130817772,0.00684722830847949,0.0242181836434572,-2.4583769440999,"AC105383.1"
"ENSG00000186152",2.38152247951268,-2.81011554409936,0.00685475994709648,0.0242431721096971,-2.501109118652,"LILRP1"
"ENSG00000245067",4.09499075629775,-2.80999254694875,0.00685704448340344,0.0242496010544376,-2.45708684849911,"IGFBP7-AS1"
"ENSG00000229742",1.75676822618054,-2.80992861672885,0.00685823219424342,0.0242521505186307,-2.74563552272301,"AC092809.1"
"ENSG00000205412",1.75676822618054,-2.80984616953357,0.0068597641982306,0.0242546252545252,-2.74583521708732,"HNRNPA1P20"
"ENSG00000205396",3.77638282639851,-2.80984070671238,0.0068598657175577,0.0242546252545252,-2.38846840190741,"LINC00661"
"ENSG00000272630",4.79594211897396,2.80970255680426,0.006862433512454,0.0242620531273246,-3.1345412318609,"AL731563.3"
"ENSG00000145604",5.58348204516765,-2.80959086958774,0.00686451009337103,0.0242677434261703,-3.85802523907842,"SKP2"
"ENSG00000130766",5.75097125305975,2.80917133229591,0.00687231565966714,0.0242936849549123,-4.31071891520344,"SESN2"
"ENSG00000263531",3.81130722210867,2.80909926700119,0.00687365727157103,0.0242967743833992,-2.59812200205604,"AC130324.1"
"ENSG00000233783",2.8148112298457,-2.80889322301086,0.00687749444720923,0.0243086840268255,-2.39756935517506,"AP001442.1"
"ENSG00000234559",1.74763247742166,-2.808151652644,0.00689132114806819,0.0243558978861724,-2.75295353593213,"RPL22P7"
"ENSG00000137558",5.44051206454972,-2.80811354534137,0.00689203235758718,0.0243567545817349,-3.36000676002493,"PI15"
"ENSG00000162944",5.37286494834442,-2.80773600378198,0.00689908220515251,0.0243800106710987,-3.50399037486876,"RFTN2"
"ENSG00000181374",5.09589038541664,-2.80768810374094,0.0068999771200341,0.0243815147448991,-2.78377524863711,"CCL13"
"ENSG00000276542",2.33599736765551,2.80752446143363,0.00690303525216358,0.0243906619621128,-2.40281527812799,"AC097478.2"
"ENSG00000198835",5.35667258158902,-2.80747553408293,0.00690394984481538,0.0243922346302304,-3.24866168283147,"GJC2"
"ENSG00000105298",5.73115053350363,2.80736347655659,0.00690604494310175,0.0243979776264048,-4.2630599556344,"CACTIN"
"ENSG00000164329",5.84943461800483,-2.80730479308397,0.00690714236047012,0.0244001954304661,-4.32042536996737,"TENT2"
"ENSG00000175536",5.00275144347379,2.80724963944762,0.00690817391442586,0.0244021802794453,-3.32886041096305,"LIPT2"
"ENSG00000211816",2.52034847423112,-2.80717603360186,0.00690955080673839,0.0244053846361606,-2.45706626148117,"TRAV38-1"
"ENSG00000231628",4.49037798972839,-2.80708721966771,0.00691121252315469,0.0244095945226362,-2.60702147466225,"AL133406.2"
"ENSG00000255007",3.84774799715874,-2.8069195750358,0.00691435017400041,0.0244190163102452,-2.38885582484666,"LINC02489"
"ENSG00000277173",3.43471300732085,-2.80684574323079,0.00691573243314194,0.0244216706927901,-2.38602168135956,"AC004241.4"
"ENSG00000211797",3.50122581767217,-2.806813923362,0.00691632823478118,0.0244216706927901,-2.38678621811125,"TRAV17"
"ENSG00000259086",2.30216493715411,-2.80680411148373,0.00691651196392412,0.0244216706927901,-2.47833387833538,"AL136298.3"
"ENSG00000170445",5.93722510254068,2.8063589177613,0.00692485303492774,0.0244494607255614,-4.62741717184552,"HARS"
"ENSG00000269516",4.07029944534405,-2.80600409974382,0.00693150748948052,0.0244712924781511,-2.39079218854697,"CYP4F23P"
"ENSG00000117298",6.15606576077978,2.80595399313205,0.0069324476921565,0.0244729487937962,-5.19983871707017,"ECE1"
"ENSG00000198937",5.54627689291009,-2.80562144835231,0.00693869056025454,0.0244933230987542,-3.76365157433493,"CCDC167"
"ENSG00000224184",3.33903301335999,-2.80557746120231,0.00693951672008474,0.0244945751528828,-2.38911174826414,"MIR3681HG"
"ENSG00000267064",4.46565333128476,2.80544346877016,0.00694203390463764,0.0245017954810832,-2.89923717836986,"UXT-AS1"
"ENSG00000164520",4.48349617140616,-2.805075683887,0.00694894745011899,0.0245245306584799,-2.61534116662404,"RAET1E"
"ENSG00000240224",1.7930387514375,-2.80501612026838,0.00695006771256591,0.0245268182270513,-2.74549936508781,"UGT1A5"
"ENSG00000064102",5.7346148075874,-2.80495530244066,0.00695121173592708,0.0245291893315463,-4.08989588997964,"INTS13"
"ENSG00000261774",1.75676822618054,-2.8047969723517,0.00695419084423085,0.0245372984256047,-2.7580565477526,"AC009075.2"
"ENSG00000138430",5.94533974628035,-2.80478297290298,0.00695445431183412,0.0245372984256047,-4.48174362944548,"OLA1"
"ENSG00000173226",5.70230754840678,-2.80472843521628,0.00695548079106443,0.0245392536343176,-4.05442349986448,"IQCB1"
"ENSG00000211796",3.25322489386678,-2.80464443405968,0.00695706208951737,0.024543165872125,-2.39111791534937,"TRAV16"
"ENSG00000102245",4.65015468328076,-2.80444679523819,0.00696078389405695,0.0245546283563169,-2.57849890085281,"CD40LG"
"ENSG00000136010",5.59761812202278,-2.80436179791212,0.00696238507282523,0.0245586091434287,-3.68329922073517,"ALDH1L2"
"ENSG00000229132",4.53784747019398,-2.80403492126635,0.00696854593915765,0.0245786718073996,-2.698612805176,"EIF4A1P10"
"ENSG00000248979",2.34306421236744,-2.80388978073722,0.00697128311379179,0.024586656906791,-2.48449438249442,"LAMTOR3P2"
"ENSG00000161031",3.08844533861642,-2.80374120248621,0.00697408614728861,0.0245948731805751,-2.404813962558,"PGLYRP2"
"ENSG00000150750",4.84736209560966,-2.80363558956101,0.0069760792419346,0.0246002321954436,-2.50513034460823,"C11orf53"
"ENSG00000166592",5.49492978082837,-2.80277129090033,0.00699240978192856,0.0246544728748094,-3.39001121392923,"RRAD"
"ENSG00000092108",5.90006710521353,2.80271281462522,0.00699351593822621,0.0246566997186892,-4.57422976154799,"SCFD1"
"ENSG00000203761",5.17607292189363,2.80266310592859,0.00699445637110935,0.0246572891683302,-3.51423319464874,"MSTO2P"
"ENSG00000137714",5.74667800129746,-2.80265380622561,0.00699463232403376,0.0246572891683302,-4.12122560739137,"FDX1"
"ENSG00000185168",5.00516093108729,-2.80244616172301,0.006998562078628,0.0246694683650885,-2.84822289096018,"LINC00482"
"ENSG00000226124",4.72323473914871,-2.8020747633701,0.00700559602061968,0.0246925872222032,-2.74172824193264,"FTCDNL1"
"ENSG00000189001",3.58933232864265,-2.8016382694985,0.0070138711492598,0.0247200774498775,-2.39944926033751,"SBSN"
"ENSG00000249072",2.32843260890056,2.80161184459006,0.00701437240678435,0.0247201671429978,-2.40573133757777,"AC114801.3"
"ENSG00000226432",2.57975578431145,-2.80155708960658,0.00701541116638748,0.0247221509691715,-2.44432957249958,"AC010342.1"
"ENSG00000225750",1.84513556863877,2.80100672334675,0.00702586007872705,0.0247572934434472,-2.40139129999561,"AL357500.1"
"ENSG00000211637",4.90605264724276,-2.80095535420865,0.00702683607357803,0.0247590533310731,-2.42613042256265,"IGLV4-69"
"ENSG00000239648",1.97268496227964,2.8005816099142,0.0070339408452378,0.0247810333269115,-2.40419118398636,"MTND1P3"
"ENSG00000235919",5.160695536931,2.80057121363754,0.00703413857017769,0.0247810333269115,-3.51168809916851,"ASH1L-AS1"
"ENSG00000106631",3.30167142335352,2.8005404069236,0.00703472450771118,0.0247810333269115,-2.57315274787039,"MYL7"
"ENSG00000186369",4.95610883755558,2.80052686377601,0.00703498210991681,0.0247810333269115,-3.65202340549013,"LINC00643"
"ENSG00000253339",2.48831975948365,-2.80023864219447,0.00704046639376445,0.0247986705777382,-2.49258866675179,"AC111149.2"
"ENSG00000251593",3.36263825845498,-2.80004513642153,0.00704415063676204,0.0248090063827556,-2.40125056011706,"MSNP1"
"ENSG00000157214",5.86367398184006,-2.80001289377124,0.00704476469185279,0.0248090063827556,-4.2921038973178,"STEAP2"
"ENSG00000103647",5.40313946786174,2.80000928955622,0.00704483333650524,0.0248090063827556,-3.86219703236237,"CORO2B"
"ENSG00000232995",4.86786653087197,2.79997820235968,0.00704542543828344,0.024809409869905,-3.23243622894832,"AL592435.1"
"ENSG00000166788",5.5730781312893,-2.79962308873352,0.0070521923625111,0.0248299577888728,-3.86153350303338,"SAAL1"
"ENSG00000261513",2.26903863865327,2.79962182151065,0.00705221652101103,0.0248299577888728,-2.41035592448238,"AC009097.4"
"ENSG00000262370",4.92327940923963,-2.79955004015591,0.00705358509465231,0.0248330934476903,-2.90358907545517,"AC108134.3"
"ENSG00000115661",5.82351052145987,2.79939334629787,0.00705657344987986,0.0248411991519469,-4.42453898389274,"STK16"
"ENSG00000087470",5.9515291263348,2.79937917810087,0.00705684371335381,0.0248411991519469,-4.69014331273407,"DNM1L"
"ENSG00000254337",3.87585703705789,-2.79930130461489,0.00705832934870685,0.0248447454595336,-2.40569408635212,"AC083967.1"
"ENSG00000222249",1.78007639021185,-2.79913556521842,0.00706149221095744,0.0248541945889901,-2.76400876585825,"RNU6-262P"
"ENSG00000166831",5.24703909380126,-2.79904706277264,0.00706318166919091,0.0248584568785493,-3.33947559592243,"RBPMS2"
"ENSG00000224153",2.1956425796795,-2.79900429516576,0.00706399821059766,0.0248596466188032,-2.55473016957718,"LINC02054"
"ENSG00000106236",5.62835083896853,2.79865507217374,0.00707066901708155,0.0248814371520899,-4.26932395813736,"NPTX2"
"ENSG00000246430",4.16951235047475,-2.79854936035939,0.00707268945417512,0.0248868613547046,-2.4211373408341,"LINC00968"
"ENSG00000148688",5.70487931228765,-2.79795541510282,0.00708405125124076,0.0249251522895139,-4.0841702485067,"RPP30"
"ENSG00000214954",4.72829036662238,-2.79788622328724,0.00708537594126867,0.0249281249849443,-2.8307082413223,"LRRC69"
