"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"ENSG00000231066",-0.824516330989304,3.14516461595185,-2.57144868368286,0.012872806670016,0.0411185857813717,-2.87935323671081,"NPM1P9"
"ENSG00000123179",-0.105510498194639,5.74779295396107,-2.57108091403067,0.0128849794185373,0.0411476976225063,-4.64942899171091,"EBPL"
"ENSG00000058799",-0.0621256019962875,5.80946988200035,-2.57107761710357,0.0128850885903021,0.0411476976225063,-4.80441200467879,"YIPF1"
"ENSG00000271474",-0.568807657801829,4.49465798923732,-2.57055107851761,0.012902534755267,0.0411983461787929,-3.12489420817011,"AC106881.1"
"ENSG00000162894",-0.300024969141024,5.39192011868849,-2.57033302481907,0.0129097659635367,0.0412189024624867,-3.97909902673951,"FCMR"
"ENSG00000175463",-0.261057045734116,5.43686868944194,-2.57021604738164,0.0129136467471536,0.041228759485136,-4.05591447371852,"TBC1D10C"
"ENSG00000229642",-1.23055162876307,3.06063212405422,-2.57010944376852,0.0129171842975563,0.0412375195400786,-2.91546009179574,"AC087857.1"
"ENSG00000278973",-0.937497250547676,2.89014136069484,-2.56966729588295,0.0129318660047383,0.0412717099582391,-2.90877455883419,"AC073592.2"
"ENSG00000261359",-1.02339322334881,3.22870126709517,-2.56942927310064,0.0129397759305617,0.0412944176103441,-2.88567265613284,"PYCARD-AS1"
"ENSG00000220517",-0.624063202098013,4.25504489463341,-2.56803210313906,0.0129862951357224,0.0414174326262322,-3.03379093356553,"ASS1P1"
"ENSG00000112195",-1.03391423012375,4.50933884518325,-2.56769938084268,0.0129973956110852,0.041442659357943,-3.02298679810382,"TREML2"
"ENSG00000101278",-0.826995220651557,3.89268741895112,-2.56686158979712,0.0130253846878262,0.0415293547757793,-2.92612869338669,"RPS10P5"
"ENSG00000239944",-0.738205099606155,2.42693158648133,-2.5661770791277,0.0130482935911422,0.0415947383258192,-2.99367638777708,"TRBV8-2"
"ENSG00000217241",-0.728499797488997,3.48676534311622,-2.56583092143809,0.0130598925789912,0.0416235176658901,-2.90017492552966,"CBX3P9"
"ENSG00000168884",-0.0754846641983429,5.88204676828731,-2.56578811763056,0.0130613274917621,0.0416235176658901,-4.91814842746762,"TNIP2"
"ENSG00000203855",-0.99984479219692,3.22846777191961,-2.56500771135348,0.0130875141933377,0.0416941815305779,-2.89416166559172,"HSD3BP4"
"ENSG00000080007",-0.867857652952454,4.73393910478146,-2.56404039580634,0.0131200388827742,0.041784987440425,-3.14375720903733,"DDX43"
"ENSG00000214919",-0.824872177644713,2.71727796028813,-2.56381346719671,0.0131276796805916,0.0418067592328955,-2.93895481773613,"AC104472.1"
"ENSG00000137507",-0.117329435228988,6.00497882540112,-2.56339856635316,0.0131416600497735,0.0418487162872161,-5.10908038924153,"LRRC32"
"ENSG00000253983",-0.994597205109866,3.05581003771124,-2.56304074928533,0.0131537278033355,0.0418845779783336,-2.9035836079876,"AC087627.1"
"ENSG00000172775",-0.0531060565758432,5.93350732995827,-2.56278000836574,0.0131625279027473,0.0419100309284385,-5.06298367062539,"FAM192A"
