"","variable","R"
"551","ACOX2",0.39562927788632
"552","AP000542.3",-0.0125656465236844
"553","INTS13",0.0746518222290344
"554","PROSER2",-0.0539836035715032
"555","PPP1R7",-0.100155165910079
"556","AC119150.1",0.0152638758301896
"557","AC099791.2",-0.0343640168850441
"558","Metazoa_SRP",-0.0448981986298245
"559","AP001468.1",-0.0246661672085891
"560","AC008662.2",NA
"561","MIR6720",NA
"562","AC020703.1",0.179305168237182
"563","OR51E2",0.19809381814635
"564","AP002992.1",0.0440321849770139
"565","MTND4P31",-0.0375860256490101
"566","CYP2E1",0.0618085835910308
"567","PES1",-0.0404436610396215
"568","ADAM20P2",-0.0407554158031908
"569","USP3-AS1",0.0117533946897229
"570","IGLC7",0.462173398686302
"571","AC078899.3",0.0282731590280781
"572","MIR516A2",NA
"573","AP002990.1",0.164090686959992
"574","HSDL2",0.136795818980404
"575","RNU6-919P",-0.0494699032762481
"576","LINC01548",0.050674469438292
"577","RPS13P2",0.165965815725801
"578","RPL31P9",0.00353693038488663
"579","LINC00395",0.107848359216655
"580","STARD5",0.414601520207896
"581","IGHV3-74",0.592093804212272
"582","AL162425.1",0.0641681897018573
"583","PTCD3",0.189132215488524
"584","ABHD17AP4",0.16098361656669
"585","TRAV5",0.689091084248354
"586","TSPEAR",0.323033344418298
"587","AC011487.1",0.123476429802402
"588","LINC01874",0.00503989934055085
"589","CYP2D6",0.0608968967813275
"590","FLYWCH2",0.0459854428697831
"591","NTM",0.0403202449212774
"592","SERF1AP1",-0.120963019163123
"593","AC006011.2",0.223443818293574
"594","AC091489.2",-0.000455796367636172
"595","IFNA1",-0.0874324639790999
"596","DLGAP1-AS4",-0.14749727528853
"597","AC011893.1",0.222671781302582
"598","ZDHHC20P3",-0.0432114537485602
"599","AC008736.2",0.0656956499310414
"600","AC010387.1",-0.0350319430342729
"601","RN7SL177P",0.0468869648654497
"602","LINC01771",0.44671655461195
"603","AC093890.1",0.624603251226195
"604","RNY1P5",-0.00228741318828069
"605","SNORA72",0.128036879932896
"606","AC091027.2",0.0884232596221657
"607","AC103808.1",0.0597371437295171
"608","ZNF551",0.328693948927623
"609","RNU1-59P",0.104371660508053
"610","RPL41",0.0542543227988387
"611","ELOCP13",NA
"612","RN7SKP132",0.0428931311595189
"613","SERPINB3",-0.134586891401814
"614","RNU4-73P",0.151345904147273
"615","AC108706.1",-0.0813493988523925
"616","ASB2",0.725699714649991
"617","RNU7-105P",0.128036879932896
"618","RPS6P16",-0.00231946402148134
"619","AP005328.1",-0.0556244671108044
"620","CD1C",0.701838601575944
"621","WFDC6",-0.0496917638300615
"622","AL035410.2",0.00907531183481527
"623","DDX55P1",0.134543340600206
"624","MZT2A",-0.232526915164357
"625","MIR548C",0.164684253862681
"626","FOXO1B",0.0731784121849057
"627","EXOSC7",-0.181882513827084
"628","RNA5SP237",0.0634682784273811
"629","AP003031.1",0.113369168304209
"630","TPI1P4",0.0544974069941928
"631","OGDHL",0.293685573551528
"632","AL117382.2",-0.159960767930304
"633","IL12A",0.463894315991046
"634","LINC01299",-0.0186197678483685
"635","FGFBP1",-0.104461716587646
"636","BRD9P2",-0.00165401490800046
"637","RN7SL150P",-0.0574995045304679
