"","variable","R"
"537","DSCR4-IT1",-0.0339176053170267
"538","HMGN2P10",0.00220892255467449
"539","ARL17B",0.0708916117846468
"540","RLIMP1",0.0716973316534212
"541","COPS5P1",0.0458823466785814
"542","Y_RNA",-0.00569103696538991
"543","MIR129-2",0.00224594331764393
"544","PLP2",-0.0891890466204387
"545","AC011506.1",0.0411515651493628
"546","TREH",-0.061295013292115
"547","AL049861.1",-0.0156315754264194
"548","NOP16",0.0918325402520675
"549","GNA12",0.331827125867521
"550","HEY2",0.086320617160215
"551","ACOX2",0.212041830101788
"552","AP000542.3",-0.0594502462577923
"553","INTS13",0.0984353025834776
"554","PROSER2",-0.107524302524755
"555","PPP1R7",-0.0679714271780208
"556","AC119150.1",0.0162449503940313
"557","AC099791.2",0.0576232390245256
"558","Metazoa_SRP",-0.0899182438133736
"559","AP001468.1",0.00621132081771799
"560","AC008662.2",NA
"561","MIR6720",NA
"562","AC020703.1",0.16730109724945
"563","OR51E2",0.123851060632149
"564","AP002992.1",0.0603670778639079
"565","MTND4P31",-0.109118687083343
"566","CYP2E1",0.0109611428332559
"567","PES1",0.092419762105479
"568","ADAM20P2",-0.0298794826744465
"569","USP3-AS1",-0.0132542939353917
"570","IGLC7",0.374495746649622
"571","AC078899.3",-0.0199455791009738
"572","MIR516A2",NA
"573","AP002990.1",0.318358844307581
"574","HSDL2",0.0525026101513738
"575","RNU6-919P",0.0187884387709748
"576","LINC01548",-0.0213301032802922
"577","RPS13P2",0.106586738141851
"578","RPL31P9",0.0148551076165238
"579","LINC00395",0.063551327920974
"580","STARD5",0.40859195147756
"581","IGHV3-74",0.431264686766906
"582","AL162425.1",0.0611664491702426
"583","PTCD3",0.129241558188212
"584","ABHD17AP4",0.145625926413358
"585","TRAV5",0.495554798965219
"586","TSPEAR",0.258019599376556
"587","AC011487.1",0.0775614448473645
"588","LINC01874",-0.0250427346703887
"589","CYP2D6",0.0589640411214544
"590","FLYWCH2",0.119792262804671
"591","NTM",0.0720162909276214
"592","SERF1AP1",0.105400525469622
"593","AC006011.2",0.109994481297888
"594","AC091489.2",-0.0731756247645597
"595","IFNA1",-0.0600014944169623
"596","DLGAP1-AS4",-0.110103946484764
"597","AC011893.1",0.221099488010363
"598","ZDHHC20P3",0.0515765056582407
"599","AC008736.2",0.162676723858635
"600","AC010387.1",0.0578488596280971
"601","RN7SL177P",0.0491365830912453
"602","LINC01771",0.308450909691476
"603","AC093890.1",0.386720200174146
"604","RNY1P5",-0.0543191734229066
"605","SNORA72",0.128036879932896
"606","AC091027.2",0.120963019163123
"607","AC103808.1",-0.016531309963492
"608","ZNF551",0.115952429058126
"609","RNU1-59P",0.0416842593390065
"610","RPL41",0.0495903878749635
"611","ELOCP13",NA
"612","RN7SKP132",0.0461726753692226
"613","SERPINB3",-0.0941370561926054
"614","RNU4-73P",0.0753672661105236
"615","AC108706.1",-0.0969118925458936
"616","ASB2",0.5416524422955
"617","RNU7-105P",0.128036879932896
"618","RPS6P16",0.0100530780182386
"619","AP005328.1",-0.066584310998339
"620","CD1C",0.372480793366583
"621","WFDC6",0.00203548219095894
"622","AL035410.2",-0.0298343543212152
"623","DDX55P1",0.0975618793386044
"624","MZT2A",-0.0736963426031445
"625","MIR548C",0.158506199904253
"626","FOXO1B",0.0696890210417653
"627","EXOSC7",-0.058024486155996
"628","RNA5SP237",0.0210283814291632
"629","AP003031.1",0.0304048196847347
"630","TPI1P4",0.112873760858576
"631","OGDHL",0.116983550821066
"632","AL117382.2",-0.140956244505761
"633","IL12A",0.360298428136486
"634","LINC01299",0.0173315454852563
"635","FGFBP1",-0.00750171941651106
"636","BRD9P2",-0.0631541216610248
"637","RN7SL150P",-0.00674097910666816
"638","RN7SKP7",NA
"639","FAM86C1",0.10019099639605
"640","HNRNPA1P40",-0.0866905202122266
"641","MATN3",0.0768753029417824
"642","AL021578.1",-0.120887143368311
"643","AP001610.3",-0.138075998653566
"644","PIGA",0.046654278607906
"645","AP002512.1",-0.0686164494668006
"646","AP006565.1",0.21613300251906
"647","AC107074.1",0.0336824733550659
"648","MNT",0.0870650950353876
"649","AC009145.3",-0.0138808474588545
"650","AL354794.2",0.124347702086597
"651","MSANTD3",0.185282428829209
"652","AC104333.2",-0.0212388504952234
"653","WDR45BP1",0.0510771336943646
"654","LINC01776",0.0307893769765536
"655","AL139130.1",-0.122865878790341
"656","OR2V2",-0.0102248035610398
"657","PLOD1",0.0525205253943593
"658","SNCA-AS1",-0.00253211484641025
"659","CLPSL2",-0.116913883078112
"660","PSMB3P2",-0.0443556581184877
"661","Y_RNA",-0.133149574154171
"662","LINC002481",0.0476734568755219
"663","AL049636.1",0.0482861838711929
"664","RNA5S10",NA
"665","RNU6-464P",0.118133474855213
"666","AC244502.3",0.159171186294921
"667","CD79B",0.520291500909199
"668","AC091812.2",-0.00727513082363952
"669","SNORD42",0.0201477003255438
"670","FARS2",0.179037971357508
"671","AC020656.2",0.0676230752310817
"672","DDX60L",0.129080321001343
"673","RN7SL802P",-0.132340118497675
"674","VNN2",0.188732108395182
"675","SH3D21",-0.148070478565905
"676","RNU6-1307P",-0.062957360850982
"677","IGHJ1P",0.3292516300453
"678","LINC01219",-0.0254037588919456
"679","PRKAG2-AS1",0.272999439651011
"680","LINC01994",0.0120346860104622
"681","RCN3",0.247758852867086
"682","PPP4C",-0.0706487607130665
"683","COX6CP17",0.0259704201309556
"684","AC003101.3",NA
"685","AL121929.1",0.0335430273846137
"686","MIR638",NA
"687","JAKMIP3",0.121770901863285
"688","AL365440.1",-0.168448729506688
"689","AC099494.1",0.082635546511377
"690","AC004233.2",-0.165376603289836
"691","ALDOA",-0.203886413378307
"692","AC023866.2",0.103944984610754
"693","CTAGE6",-0.0414532101405228
"694","NCEH1",0.00403789671066186
"695","SMARCC2",-0.0655050953936924
"696","RFX4",0.147485680717607
"697","NRAP",-0.0982781010725345
"698","NPM1P19",-0.0597532030289618
"699","RCAN3",0.0847480569426045
"700","RNU6-18P",0.0105110769880754
"701","GALC",-0.0711702933421981
"702","ZBTB21",0.126036720276372
"703","MIR548AM",0.00194437322705583
"704","KBTBD8",0.508117098009318
"705","MIR574",-0.00191001480006622
"706","ZNF451",0.204419889502762
"707","AC012506.2",-0.00984299837498101
"708","AC007557.2",0.0382656121004187
"709","LCN6",0.341427039204853
"710","MED31",0.164644068909987
"711","RNF24",0.0248295314865372
"712","BCL7C",0.0118728296429592
"713","SNORD114-6",0.16652876394048
"714","AC098851.1",0.108968559436324
"715","DROSHA",0.0282393994014318
"716","AC087499.6",0.0686164494668006
"717","MIR569",-0.236311752848299
"718","LEMD2",0.148446698668599
"719","BTLA",0.611370605664601
"720","RNA5-8SP7",-0.0686164494668006
"721","TSPAN19",0.158521419275887
"722","IGLC3",0.501002755961546
"723","TRAJ36",0.247467834100666
"724","PRDM10",0.0126153169355778
"725","LINC01686",0.334922481738893
"726","RNU6-78P",-0.0969118925458936
"727","DUX4L11",NA
"728","AC015712.1",0.0187244147936114
"729","AC137803.1",-0.0177821378856242
"730","AL022316.1",0.239657379228747
"731","AC008738.4",0.186191084612125
"732","UQCRB",0.0614084764976894
"733","U8",0.0898911668014348
"734","MIR3117",0.0282743149779014
"735","DIPK1B",0.192462460101261
"736","Z98742.1",-0.127832143443206
"737","MRPL20-AS1",0.192466441266369
"738","RNF5",0.0294337489337942
"739","ONECUT1",-0.10502108587411
"740","AC091946.2",0.0960759803346008
"741","MIR217",-0.0197996887329327
"742","POTEC",-0.0901709350154517
"743","RN7SL49P",0.0829713309689376
"744","BNIP3P32",0.0244462459129835
"745","ITFG1-AS1",0.0457355460646533
"746","CCDC63",0.17594457275414
"747","CDK8",-0.0240372796300701
"748","USP9YP34",NA
"749","Z98949.3",0.00463630150995738
"750","AL162386.2",0.0839872350832069
"751","AL606490.5",-0.00636647469279593
"752","PCBP3",0.397369047038461
"753","LAMA1",0.186186153308697
"754","DEFB4B",-0.0150928926699044
"755","TAF9B",0.200588018086433
"756","PLK3",0.0857533011323429
"757","DOC2A",-0.0158977875670204
"758","ULK4P1",-0.0301833759311751
"759","MPLKIP",0.0422212512602876
"760","RN7SL144P",0.0303657614309166
"761","LIPJ",0.194958011617211
"762","RIC8B",0.212220982531643
"763","TRAJ23",0.148954646752977
"764","RPL32P31",-0.154947705978528
