"","variable","R"
"358","AC027369.4",NA
"359","NDUFAF4P4",0.080004029449945
"360","AC123904.2",NA
"361","VENTXP3",0.0346194160145435
"362","ARMH2",0.198137311961706
"363","SLC2A1",-0.346067753458388
"364","LEMD1-AS1",-0.23334114654134
"365","AL360270.2",0.0118270462442186
"366","WNT1",0.515886375301505
"367","MIR4635",0.0958653701515827
"368","AC104825.1",0.452557948346373
"369","AC024681.2",0.0683232446776652
"370","AC012414.4",NA
"371","AC134050.1",0.175771552809657
"372","MUSK",0.656835008288538
"373","CDY1",NA
"374","AL591684.3",0.085369496640466
"375","LINC02317",0.0213851959788004
"376","ST6GALNAC4P1",-0.175636415391961
"377","POLR2LP1",-0.0879378642868147
"378","AC093802.1",-0.0825359265551595
"379","RNA5SP465",0.0888508701553452
"380","DUX4L5",NA
"381","AC093249.6",-0.0584823201434016
"382","WASH4P",-0.102191531862757
"383","RNU6-175P",0.00108583228455734
"384","RNU6-428P",0.0431505506956169
"385","SPINK1",0.0274849686134896
"386","AL031710.1",-0.0148165214361734
"387","PHKBP2",-0.145413336706557
"388","AC107015.1",0.120963019163123
"389","VSTM2B",0.317829063809077
"390","HCG27",0.113189500473261
"391","AL132655.4",NA
"392","RN7SL521P",-0.105773313112292
"393","AC139768.1",0.308089428911818
"394","AC091819.2",NA
"395","AC079298.1",0.13143477009286
"396","SPATA31D1",0.0368415936863121
"397","MTND4P8",-0.0131530353184876
"398","GLYCTK",-0.0509161158558858
"399","MASP2",0.29514267998101
"400","FOXD2-AS1",-0.26933875833432
"401","DNAJA1P6",0.0463315903659564
"402","RPRM",0.127920012387658
"403","TNNT1",-0.242107588996458
"404","AC008555.7",0.00774635200864709
"405","AC009220.1",0.0159137998998088
"406","MTND1P11",0.281732113573321
"407","AC138869.1",NA
"408","MT-ND1",-0.165848371355119
"409","PPOX",-0.142727754991137
"410","OR2U2P",-0.123599099773432
"411","MTATP6P26",0.0907820340239485
"412","DEFA1",NA
"413","AL136369.2",0.227234366052405
"414","LINC02301",0.0698434898724131
"415","H6PD",0.342188108060765
"416","RCOR1",-0.269923989605178
"417","GRAMD1C",0.0963173227460883
"418","LINC01429",-0.106800624770813
