"","variable","R"
"526","ATP6AP2",0.0494052636974474
"527","RN7SL714P",-0.047792824617432
"528","AP001207.1",-0.0179236173445993
"529","ATP23",0.065232385583803
"530","PLIN4",0.381362772722251
"531","AC008079.1",0.0566768617669804
"532","MTND4P24",0.00683757454861187
"533","AC244100.3",-0.0504162295714295
"534","Y_RNA",0.106815297623576
"535","AL035411.1",2.58775860790562e-05
"536","AL157944.1",-0.0677515250851718
"537","DSCR4-IT1",0.0732280487434678
"538","HMGN2P10",0.0398257484723484
"539","ARL17B",0.13094947801949
"540","RLIMP1",0.0981962025385683
"541","COPS5P1",0.0549837184882817
"542","Y_RNA",-0.0450350300331739
"543","MIR129-2",-0.131339418824627
"544","PLP2",-0.215704502001033
"545","AC011506.1",0.0219631344922728
"546","TREH",0.204399983677223
"547","AL049861.1",-0.0437419543667363
"548","NOP16",0.0749404566993554
"549","GNA12",0.319364088497319
"550","HEY2",0.170203765983134
"551","ACOX2",0.377120841299811
"552","AP000542.3",-0.017977365768556
"553","INTS13",0.119091577745685
"554","PROSER2",0.0295571650521383
"555","PPP1R7",-0.0931264189121267
"556","AC119150.1",0.0550390607803248
"557","AC099791.2",-0.0284326961510677
"558","Metazoa_SRP",-0.0425154215792117
"559","AP001468.1",-0.0063833665091213
"560","AC008662.2",NA
"561","MIR6720",NA
"562","AC020703.1",0.131628315552528
"563","OR51E2",0.219263663607473
"564","AP002992.1",0.0240759103265597
"565","MTND4P31",-0.0984323899766708
"566","CYP2E1",0.067615112900866
"567","PES1",0.058753039370737
"568","ADAM20P2",-0.152150242919342
"569","USP3-AS1",-0.0367889514705926
"570","IGLC7",0.510506090057641
"571","AC078899.3",0.0435167309969157
"572","MIR516A2",NA
"573","AP002990.1",0.125053372494727
"574","HSDL2",0.0238899765210788
"575","RNU6-919P",-0.00614577113203292
"576","LINC01548",0.0100487768923304
"577","RPS13P2",0.160692762540421
"578","RPL31P9",0.0233437405402518
"579","LINC00395",0.065918434609693
"580","STARD5",0.434770102644389
"581","IGHV3-74",0.598097401194947
"582","AL162425.1",0.0537818146130375
"583","PTCD3",0.104367238594211
"584","ABHD17AP4",0.184048195732447
"585","TRAV5",0.63386453272433
"586","TSPEAR",0.292071669294548
"587","AC011487.1",0.0902607817495215
"588","LINC01874",-0.0173966665417614
"589","CYP2D6",0.0584982448038331
"590","FLYWCH2",0.0704317872146873
"591","NTM",0.0903435845017223
"592","SERF1AP1",-0.112474386239395
"593","AC006011.2",0.1581130547922
"594","AC091489.2",0.0321990800305355
"595","IFNA1",-0.074385818093263
"596","DLGAP1-AS4",-0.132817335045945
"597","AC011893.1",0.263692612858372
"598","ZDHHC20P3",-0.0511883712821965
"599","AC008736.2",0.0652569038808748
"600","AC010387.1",0.00987896611361307
"601","RN7SL177P",-0.0555128447499848
"602","LINC01771",0.383067873754116
"603","AC093890.1",0.583911681658599
"604","RNY1P5",-0.0247757163405343
"605","SNORA72",0.128036879932896
"606","AC091027.2",0.106815297623576
"607","AC103808.1",-0.0459174776116811
"608","ZNF551",0.296619692236031
"609","RNU1-59P",0.0872990706792685
"610","RPL41",0.0350432105707896
"611","ELOCP13",NA
"612","RN7SKP132",0.0428380127694399
"613","SERPINB3",-0.0364408893934108
"614","RNU4-73P",0.101205568095167
"615","AC108706.1",-0.101156209007758
"616","ASB2",0.731536102698135
"617","RNU7-105P",0.128036879932896
"618","RPS6P16",-0.0603825531225031
"619","AP005328.1",-0.121993797622866
"620","CD1C",0.663022241774166
"621","WFDC6",0.00146795678257631
"622","AL035410.2",0.0295906612137662
"623","DDX55P1",0.130886093166894
"624","MZT2A",-0.12224864167623
"625","MIR548C",0.204431129407633
"626","FOXO1B",0.0312093264466926
"627","EXOSC7",-0.123297678682155
"628","RNA5SP237",0.0429916834867697
"629","AP003031.1",0.0436394800346438
"630","TPI1P4",0.00618475660857128
"631","OGDHL",0.210194569491735
"632","AL117382.2",-0.214127043769702
"633","IL12A",0.502951536281851
"634","LINC01299",0.0101712941527049
"635","FGFBP1",-0.0303044780515473
"636","BRD9P2",-0.083334112084306
"637","RN7SL150P",-0.0825949075334607
"638","RN7SKP7",NA
"639","FAM86C1",0.0242861024493123
"640","HNRNPA1P40",-0.0568034373551911
"641","MATN3",0.266751001014202
"642","AL021578.1",-0.129039578274986
"643","AP001610.3",-0.132382608342744
"644","PIGA",0.0265215266573839
"645","AP002512.1",-0.0544687279272541
"646","AP006565.1",0.189831660406154
"647","AC107074.1",-0.0677077306099407
"648","MNT",0.0247379646890561
"649","AC009145.3",0.0255015316064801
"650","AL354794.2",-0.0284301065025249
"651","MSANTD3",0.0846345937370301
"652","AC104333.2",0.0686513820524129
"653","WDR45BP1",0.0568438416851317
"654","LINC01776",0.0157825622639685
"655","AL139130.1",-0.0839535604337892
"656","OR2V2",0.0244901485063003
"657","PLOD1",0.0627202704007341
"658","SNCA-AS1",-0.0441144890072181
"659","CLPSL2",-0.0218203633240956
"660","PSMB3P2",-0.072806219270231
"661","Y_RNA",-0.108322990845957
"662","LINC002481",-0.0225383709669553
"663","AL049636.1",0.0774393491298357
"664","RNA5S10",NA
"665","RNU6-464P",-0.0530539557732994
"666","AC244502.3",0.259382186598661
"667","CD79B",0.763898993860048
"668","AC091812.2",-0.0276685170705777
"669","SNORD42",-0.00260423266535299
"670","FARS2",0.179452012528727
"671","AC020656.2",0.0397688535538368
"672","DDX60L",0.0373980697320975
"673","RN7SL802P",0.0205062990878865
"674","VNN2",0.3857858471571
"675","SH3D21",-0.159056503681085
"676","RNU6-1307P",-0.109644841931486
"677","IGHJ1P",0.400422653741193
"678","LINC01219",-0.0547391190113652
"679","PRKAG2-AS1",0.317500903226834
"680","LINC01994",-0.114882734602909
"681","RCN3",0.256814012904947
"682","PPP4C",-0.137180001413314
"683","COX6CP17",-0.00751616780072845
"684","AC003101.3",NA
"685","AL121929.1",-0.0479589944907867
"686","MIR638",NA
"687","JAKMIP3",0.132623557947351
"688","AL365440.1",-0.104863975504323
"689","AC099494.1",0.142335593596864
"690","AC004233.2",-0.0611576630958933
"691","ALDOA",-0.294654987255295
"692","AC023866.2",0.0885352768292256
"693","CTAGE6",0.0518835567526185
"694","NCEH1",0.112996413965529
"695","SMARCC2",-0.0183063924572846
"696","RFX4",0.140697544918567
"697","NRAP",-0.0288197751648656
"698","NPM1P19",-0.114846230520689
"699","RCAN3",0.119455854353056
"700","RNU6-18P",0.0327458355459653
"701","GALC",-0.032648539758403
"702","ZBTB21",0.179870034865053
"703","MIR548AM",-0.0331500802962328
"704","KBTBD8",0.733500807678871
"705","MIR574",-0.032328522966686
"706","ZNF451",0.21038964658202
"707","AC012506.2",0.0467673606366897
"708","AC007557.2",0.00803405415873191
"709","LCN6",0.524786391918746
"710","MED31",0.161108794294194
"711","RNF24",0.0654175097613192
"712","BCL7C",0.0394185110243438
"713","SNORD114-6",0.0214083992075462
"714","AC098851.1",0.0998376663819791
"715","DROSHA",-0.0807350425138669
"716","AC087499.6",0.105400525469622
"717","MIR569",-0.255519525887803
"718","LEMD2",0.0371850773988261
"719","BTLA",0.804236158733034
"720","RNA5-8SP7",-0.0544687279272541
"721","TSPAN19",0.144720324493608
"722","IGLC3",0.582328006202655
"723","TRAJ36",0.286381417100425
"724","PRDM10",0.0905605580001015
"725","LINC01686",0.255836636870963
"726","RNU6-78P",-0.101156209007758
"727","DUX4L11",NA
"728","AC015712.1",0.209752660164761
"729","AC137803.1",-0.0385981844665392
"730","AL022316.1",0.305638552206077
"731","AC008738.4",0.222499291243899
"732","UQCRB",0.0186706690646551
"733","U8",0.0187779077795457
"734","MIR3117",-0.00590728093462663
"735","DIPK1B",0.308915520671702
"736","Z98742.1",-0.123365998278608
"737","MRPL20-AS1",0.110699281698285
"738","RNF5",0.0458401303433456
"739","ONECUT1",0.123904278227838
"740","AC091946.2",0.0513637812150425
"741","MIR217",-0.000404155749303117
"742","POTEC",-0.0763854076314018
"743","RN7SL49P",0.00792886720104877
"744","BNIP3P32",0.0655315803293436
"745","ITFG1-AS1",0.0901333647318987
"746","CCDC63",0.199555487084061
"747","CDK8",-0.086511713085393
"748","USP9YP34",NA
"749","Z98949.3",-0.130875125300766
"750","AL162386.2",0.106183648339572
"751","AL606490.5",-0.0318323734639797
"752","PCBP3",0.437873420845978
"753","LAMA1",0.128513004973471
"754","DEFB4B",0.00319237066302173
"755","TAF9B",0.240120987607628
"756","PLK3",0.186500665352219
"757","DOC2A",-0.0266568862710517
"758","ULK4P1",0.146207788618427
"759","MPLKIP",-0.116432159453625
"760","RN7SL144P",0.0647180690968666
"761","LIPJ",0.163157225637615
"762","RIC8B",0.216811265901022
"763","TRAJ23",0.164561408794531
"764","RPL32P31",-0.0816066210697571
