"","variable","R"
"370","AC012414.4",NA
"371","AC134050.1",0.117859794091761
"372","MUSK",0.371970716086418
"373","CDY1",NA
"374","AL591684.3",0.0403349517828199
"375","LINC02317",-0.0344885116999299
"376","ST6GALNAC4P1",-0.167437189531041
"377","POLR2LP1",-0.108371757769986
"378","AC093802.1",-0.0835290339632717
"379","RNA5SP465",-0.00211785922354925
"380","DUX4L5",NA
"381","AC093249.6",-0.284355713121223
"382","WASH4P",-0.1644231142465
"383","RNU6-175P",2.20473560316211e-05
"384","RNU6-428P",0.00353693038488663
"385","SPINK1",-0.0450757466426337
"386","AL031710.1",-0.0358519438943223
"387","PHKBP2",-0.0628900830801993
"388","AC107015.1",0.105400525469622
"389","VSTM2B",0.171713036403528
"390","HCG27",-0.00167706580169219
"391","AL132655.4",NA
"392","RN7SL521P",-0.288406344086456
"393","AC139768.1",0.208548357719628
"394","AC091819.2",NA
"395","AC079298.1",0.304478638523978
"396","SPATA31D1",0.0641802095856847
"397","MTND4P8",-0.125403422583418
"398","GLYCTK",-0.209028088115127
"399","MASP2",0.0204562216155369
"400","FOXD2-AS1",-0.134050805638524
"401","DNAJA1P6",0.0255507420051693
"402","RPRM",-0.0209444588401795
"403","TNNT1",-0.115341320214067
"404","AC008555.7",-0.131793485022359
"405","AC009220.1",-0.0770607541474234
"406","MTND1P11",0.21868436993632
"407","AC138869.1",NA
"408","MT-ND1",-0.291832341193812
"409","PPOX",-0.252615874298693
"410","OR2U2P",-0.122457955214799
"411","MTATP6P26",-0.0977642719387901
"412","DEFA1",NA
"413","AL136369.2",0.101318767615294
"414","LINC02301",-0.0430625654824157
"415","H6PD",0.392848434058469
"416","RCOR1",-0.185332193393057
"417","GRAMD1C",-0.120972678259156
"418","LINC01429",0.187766534788399
"419","RPS6KB1",0.240328008193238
"420","AC068620.1",-0.00362585333956442
"421","ADIRF-AS1",-0.0451195394588203
"422","GLI3",0.469519702288473
"423","MIR378D1",NA
"424","MTATP6P19",-0.0444794075653629
"425","OFD1P4Y",NA
"426","AC006001.2",-0.202475090347566
"427","KCNE4",0.55112164350458
"428","AL589987.1",0.0297547910504836
"429","EIF1P5",-0.0276284323778634
"430","HOXC13",-0.0825317917434009
"431","DAP3P1",-0.0808749832735886
"432","TOLLIP-AS1",-0.377335824215636
"433","AC009065.8",-0.326707347538794
"434","FAM217B",0.163573135495969
"435","AC106786.2",0.201309061985078
"436","AC011396.1",0.0275880570021157
"437","AC139143.1",0.16083166367924
"438","AC067817.2",0.209164105022853
"439","FCGR2B",0.770453982210164
"440","LAMTOR4",-0.183465026957464
"441","PHYKPL",-0.0158360795078484
"442","U3",-0.0751814840678281
"443","VN1R7P",-0.0396930408332502
"444","AC034234.1",0.0542083107919901
"445","KIAA1328",0.243156626002383
"446","KRT8P10",-0.0921560499060534
"447","AC133473.1",0.0243378341576647
"448","RNU7-90P",0.091252803930075
"449","NME1-NME2",0.0428084731136991
"450","AC007274.2",NA
"451","PHLDA2",-0.221646390924536
"452","CBL",0.378185802966167
"453","ASS1P2",-0.0271581202665743
"454","AC022690.1",-0.0590176333960716
"455","RLN1",0.126169424814078
"456","AC093801.2",0.0139801991608014
"457","IGHV1-12",0.480905729451739
"458","RN7SL193P",-0.0955502622966403
"459","AC245128.2",-0.111151745433418
"460","KRT8P50",0.00800124453353006
"461","CLN6",-0.123598256647799
"462","EFS",0.486489418560789
"463","PPIAP27",-0.0582637390317364
"464","AC103592.1",0.0709660170066431
"465","ERRFI1",0.032773946459301
"466","AL049874.2",-0.0976456817372327
"467","EVPL",-0.186162266318049
"468","AC015878.2",-0.0545676752687432
"469","GRAMD4P8",0.0401315344580246
"470","AC120024.4",-0.0721967198596122
"471","SMIM2",-0.0885170936642371
"472","AC073257.1",-0.0360964018874997
"473","SPON1-AS1",0.0972444644318175
"474","IL27RA",0.578559833428052
"475","CHMP1B2P",-0.118201787344075
"476","AC068787.1",-0.0962353834953801
"477","SRGAP2-AS1",0.235565354330243
"478","WDR70",0.103929310432345
"479","AC073612.1",0.122377791317077
"480","OR10H1",0.141940164129783
"481","BRDT",0.0520990049579623
"482","OTUD1",0.378305237919403
"483","AL162724.2",-0.0415484550334694
"484","TTC5",0.0920554854981084
"485","PDCD6",-0.458290826101713
